128.2.204.115    #AS9        128.2.0.0/16         US  CMU-ROUTER - Carnegie Mellon University, US             BrowserAgent
74.7.175.192     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.0       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.3       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.4       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.5       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.6       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.7       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.9       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.10      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.11      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.13      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.16      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.17      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.20      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.22      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.23      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.24      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.26      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.27      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.28      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.29      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.30      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.31      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.32      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.33      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.34      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.35      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.36      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.37      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.40      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.41      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.42      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.43      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.44      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.45      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.46      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.48      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.49      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.52      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.53      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.54      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.56      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.58      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.59      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.60      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.228.61      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.228.62      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.0       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.1       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.2       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.3       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.5       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.8       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.10      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.13      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.14      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.16      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.17      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.22      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.23      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.24      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.28      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.29      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.31      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.32      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.33      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.35      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.36      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.40      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.41      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.42      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.44      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.45      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.46      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.47      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.49      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.52      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.53      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.54      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.55      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.57      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.58      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.59      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.60      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.61      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.230.62      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.230.63      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.128     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.129     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.130     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.131     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.132     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.134     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.136     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.137     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.140     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.141     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.142     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.143     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.146     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.147     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.148     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.149     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.150     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.151     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.152     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.154     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.155     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.156     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.157     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.160     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.161     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.163     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.164     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.168     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.169     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.171     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.172     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.175     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.177     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.178     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.179     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.180     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.181     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.183     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.185     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.186     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.241.189     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.190     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.241.192     #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.1       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.4       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.5       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.7       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.9       #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.10      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.11      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.12      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.14      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.15      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.16      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.19      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.22      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.24      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.25      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.26      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.27      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.29      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.32      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.33      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.34      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.35      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.36      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.37      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.38      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.40      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.41      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.43      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.44      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.47      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.48      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.49      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.50      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.52      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.53      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.54      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.55      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.58      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.59      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.60      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.61      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
74.7.244.62      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
74.7.244.63      #AS8075     74.7.0.0/16          GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US OAI-SearchBot
104.42.173.251   #AS8075     104.40.0.0/13        US  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
135.237.75.134   #AS8075     135.236.0.0/15       GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US BrowserAgent
157.55.39.60     #AS8075     157.55.0.0/16        US  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
157.55.39.222    #AS8075     157.55.0.0/16        US  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US bingbot
157.55.39.225    #AS8075     157.55.0.0/16        US  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
172.171.37.221   #AS8075     172.160.0.0/11       GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US Unknown
172.185.20.151   #AS8075     172.160.0.0/11       GB  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US BuiltWith
207.46.13.230    #AS8075     207.46.0.0/19        US  MICROSOFT-CORP-MSN-AS-BLOCK - Microsoft Corporation, US bingbot
187.153.43.20    #AS8151     187.153.40.0/21      MX  AS8151 - UNINET, MX                                     Unknown
189.182.21.77    #AS8151     189.182.16.0/21      MX  AS8151 - UNINET, MX                                     Unknown
84.54.73.157     #AS8193     84.54.73.0/24        UZ  BRM-AS - _Uzbektelekom_ Joint Stock Company, UZ         Unknown
41.82.168.54     #AS8346     41.82.168.0/22       SN  SONATEL - IDDQD-AS, SN                                  Unknown
41.83.61.162     #AS8346     41.83.56.0/21        SN  SONATEL - IDDQD-AS, SN                                  BrowserAgent
77.222.114.174   #AS8369     77.222.114.0/24      RU  INTERSVYAZ-AS - Intersvyaz-2 JSC, RU                    BrowserAgent
157.143.3.35     #AS8758     157.143.0.0/17       CH  IWAY - Iway AG, CH                                      BrowserAgent
151.247.187.252  #AS9009     151.247.186.0/23     AE  M247 - M247 Europe SRL, RO                              BrowserAgent
172.96.7.2       #AS9009     172.96.4.0/22        US  M247 - M247 Europe SRL, RO                              BrowserAgent
78.180.57.126    #AS9121     78.180.0.0/17        TR  TTNet - Turk Telekomunikasyon Anonim Sirketi, TR        Unknown
85.106.142.46    #AS9121     85.106.128.0/17      TR  TTNet - Turk Telekomunikasyon Anonim Sirketi, TR        BrowserAgent
88.236.179.55    #AS9121     88.236.128.0/17      TR  TTNet - Turk Telekomunikasyon Anonim Sirketi, TR        Unknown
178.89.30.135    #AS9198     178.89.24.0/21       KZ  KAZTELECOM-AS - JSC Kazakhtelecom, KZ                   Unknown
112.201.201.129  #AS9299     112.201.192.0/20     PH  IPG-AS-AP - Philippine Long Distance Telephone Company, PH BrowserAgent
47.72.236.17     #AS9500     47.72.0.0/16         NZ  ONENZ-TRANSIT-AS - One New Zealand Group Limited, NZ    BrowserAgent
118.93.88.138    #AS9500     118.93.0.0/16        NZ  ONENZ-TRANSIT-AS - One New Zealand Group Limited, NZ    Unknown
203.109.178.136  #AS9500     203.109.128.0/17     NZ  ONENZ-TRANSIT-AS - One New Zealand Group Limited, NZ    Googlebot
